"initial_alias","converted_alias","name","description","namespace"
"ENSG00000164073","MFSD8","MFSD8","major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]","ARRAYEXPRESS,ENSG"
"ENSG00000174749","FAM241A","FAM241A","family with sequence similarity 241 member A [Source:HGNC Symbol;Acc:HGNC:26813]","ARRAYEXPRESS,ENSG"
"ENSG00000069493","CLEC2D","CLEC2D","C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]","ARRAYEXPRESS,ENSG"
"ENSG00000157087","ATP2B2","ATP2B2","ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]","ARRAYEXPRESS,ENSG"
"ENSG00000206527","HACD2","HACD2","3-hydroxyacyl-CoA dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:9640]","ARRAYEXPRESS,ENSG"
"ENSG00000139624","CERS5","CERS5","ceramide synthase 5 [Source:HGNC Symbol;Acc:HGNC:23749]","ARRAYEXPRESS,ENSG"
"ENSG00000197150","ABCB8","ABCB8","ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]","ARRAYEXPRESS,ENSG"
"ENSG00000170365","SMAD1","SMAD1","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]","ARRAYEXPRESS,ENSG"
"ENSG00000106799","TGFBR1","TGFBR1","transforming growth factor beta receptor 1 [Source:HGNC Symbol;Acc:HGNC:11772]","ARRAYEXPRESS,ENSG"
"ENSG00000122641","INHBA","INHBA","inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]","ARRAYEXPRESS,ENSG"
"ENSG00000163083","INHBB","INHBB","inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]","ARRAYEXPRESS,ENSG"
"ENSG00000135409","AMHR2","AMHR2","anti-Mullerian hormone receptor type 2 [Source:HGNC Symbol;Acc:HGNC:465]","ARRAYEXPRESS,ENSG"
"ENSG00000241186","TDGF1","TDGF1","teratocarcinoma-derived growth factor 1 [Source:HGNC Symbol;Acc:HGNC:11701]","ARRAYEXPRESS,ENSG"
"ENSG00000115170","ACVR1","ACVR1","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]","ARRAYEXPRESS,ENSG"
"ENSG00000139567","ACVRL1","ACVRL1","activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]","ARRAYEXPRESS,ENSG"
"ENSG00000121989","ACVR2A","ACVR2A","activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]","ARRAYEXPRESS,ENSG"
"ENSG00000113658","SMAD5","SMAD5","SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]","ARRAYEXPRESS,ENSG"
"ENSG00000120693","SMAD9","SMAD9","SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]","ARRAYEXPRESS,ENSG"
"ENSG00000095739","BAMBI","BAMBI","BMP and activin membrane bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]","ARRAYEXPRESS,ENSG"
"ENSG00000069702","TGFBR3","TGFBR3","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]","ARRAYEXPRESS,ENSG"
"ENSG00000101144","BMP7","BMP7","bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]","ARRAYEXPRESS,ENSG"
"ENSG00000171243","SOSTDC1","SOSTDC1","sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]","ARRAYEXPRESS,ENSG"
"ENSG00000153162","BMP6","BMP6","bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]","ARRAYEXPRESS,ENSG"
"ENSG00000106991","ENG","ENG","endoglin [Source:HGNC Symbol;Acc:HGNC:3349]","ARRAYEXPRESS,ENSG"
"ENSG00000137834","SMAD6","SMAD6","SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]","ARRAYEXPRESS,ENSG"
"ENSG00000039319","ZFYVE16","ZFYVE16","zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]","ARRAYEXPRESS,ENSG"
"ENSG00000107779","BMPR1A","BMPR1A","bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]","ARRAYEXPRESS,ENSG"
"ENSG00000204217","BMPR2","BMPR2","bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]","ARRAYEXPRESS,ENSG"
"ENSG00000169554","ZEB2","ZEB2","zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]","ARRAYEXPRESS,ENSG"
"ENSG00000119699","TGFB3","TGFB3","transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]","ARRAYEXPRESS,ENSG"
"ENSG00000175906","ARL4D","ARL4D","ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]","ARRAYEXPRESS,ENSG"
"ENSG00000103710","RASL12","RASL12","RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]","ARRAYEXPRESS,ENSG"
"ENSG00000125845","BMP2","BMP2","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","ARRAYEXPRESS,ENSG"
"ENSG00000114739","ACVR2B","ACVR2B","activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]","ARRAYEXPRESS,ENSG"
"ENSG00000149948","HMGA2","HMGA2","high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]","ARRAYEXPRESS,ENSG"
"ENSG00000135503","ACVR1B","ACVR1B","activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]","ARRAYEXPRESS,ENSG"
"ENSG00000125965","GDF5","GDF5","growth differentiation factor 5 [Source:HGNC Symbol;Acc:HGNC:4220]","ARRAYEXPRESS,ENSG"
"ENSG00000090539","CHRD","CHRD","chordin [Source:HGNC Symbol;Acc:HGNC:1949]","ARRAYEXPRESS,ENSG"
"ENSG00000141232","TOB1","TOB1","transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]","ARRAYEXPRESS,ENSG"
"ENSG00000138696","BMPR1B","BMPR1B","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]","ARRAYEXPRESS,ENSG"
"ENSG00000168509","HJV","HJV","hemojuvelin BMP co-receptor [Source:HGNC Symbol;Acc:HGNC:4887]","ARRAYEXPRESS,ENSG"
"ENSG00000167550","RHEBL1","RHEBL1","RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]","ARRAYEXPRESS,ENSG"
"ENSG00000180532","ZSCAN4","ZSCAN4","zinc finger and SCAN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23709]","ARRAYEXPRESS,ENSG"
"ENSG00000123610","TNFAIP6","TNFAIP6","TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]","ARRAYEXPRESS,ENSG"
"ENSG00000156466","GDF6","GDF6","growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]","ARRAYEXPRESS,ENSG"
"ENSG00000171236","LRG1","LRG1","leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]","ARRAYEXPRESS,ENSG"
"ENSG00000120725","SIL1","SIL1","SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]","ARRAYEXPRESS,ENSG"
"ENSG00000132879","FBXO44","FBXO44","F-box protein 44 [Source:HGNC Symbol;Acc:HGNC:24847]","ARRAYEXPRESS,ENSG"
"ENSG00000197415","VEPH1","VEPH1","ventricular zone expressed PH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25735]","ARRAYEXPRESS,ENSG"
"ENSG00000263761","GDF2","GDF2","growth differentiation factor 2 [Source:HGNC Symbol;Acc:HGNC:4217]","ARRAYEXPRESS,ENSG"
"ENSG00000123999","INHA","INHA","inhibin subunit alpha [Source:HGNC Symbol;Acc:HGNC:6065]","ARRAYEXPRESS,ENSG"
"ENSG00000109065","NAT9","NAT9","N-acetyltransferase 9 (putative) [Source:HGNC Symbol;Acc:HGNC:23133]","ARRAYEXPRESS,ENSG"
"ENSG00000128829","EIF2AK4","EIF2AK4","eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]","ARRAYEXPRESS,ENSG"
"ENSG00000181965","NEUROG1","NEUROG1","neurogenin 1 [Source:HGNC Symbol;Acc:HGNC:7764]","ARRAYEXPRESS,ENSG"
"ENSG00000138379","MSTN","MSTN","myostatin [Source:HGNC Symbol;Acc:HGNC:4223]","ARRAYEXPRESS,ENSG"
"ENSG00000021300","PLEKHB1","PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]","ARRAYEXPRESS,ENSG"
"ENSG00000152332","UHMK1","UHMK1","U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]","ARRAYEXPRESS,ENSG"
"ENSG00000127578","WFIKKN1","WFIKKN1","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]","ARRAYEXPRESS,ENSG"
"ENSG00000106336","FBXO24","FBXO24","F-box protein 24 [Source:HGNC Symbol;Acc:HGNC:13595]","ARRAYEXPRESS,ENSG"
"ENSG00000159459","UBR1","UBR1","ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]","ARRAYEXPRESS,ENSG"
"ENSG00000116985","BMP8B","BMP8B","bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]","ARRAYEXPRESS,ENSG"
"ENSG00000171604","CXXC5","CXXC5","CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]","ARRAYEXPRESS,ENSG"
"ENSG00000147255","IGSF1","IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]","ARRAYEXPRESS,ENSG"
"ENSG00000152785","BMP3","BMP3","bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]","ARRAYEXPRESS,ENSG"
"ENSG00000054938","CHRDL2","CHRDL2","chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]","ARRAYEXPRESS,ENSG"
"ENSG00000115956","PLEK","PLEK","pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]","ARRAYEXPRESS,ENSG"
"ENSG00000173418","NAA20","NAA20","N-alpha-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]","ARRAYEXPRESS,ENSG"
"ENSG00000101938","CHRDL1","CHRDL1","chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]","ARRAYEXPRESS,ENSG"
"ENSG00000134363","FST","FST","follistatin [Source:HGNC Symbol;Acc:HGNC:3971]","ARRAYEXPRESS,ENSG"
"ENSG00000128791","TWSG1","TWSG1","twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]","ARRAYEXPRESS,ENSG"
"ENSG00000173714","WFIKKN2","WFIKKN2","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30916]","ARRAYEXPRESS,ENSG"
"ENSG00000168675","LDLRAD4","LDLRAD4","low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]","ARRAYEXPRESS,ENSG"
"ENSG00000070404","FSTL3","FSTL3","follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]","ARRAYEXPRESS,ENSG"
"ENSG00000135414","GDF11","GDF11","growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]","ARRAYEXPRESS,ENSG"
"ENSG00000187045","TMPRSS6","TMPRSS6","transmembrane serine protease 6 [Source:HGNC Symbol;Acc:HGNC:16517]","ARRAYEXPRESS,ENSG"
"ENSG00000183691","NOG","NOG","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","ARRAYEXPRESS,ENSG"
"ENSG00000125378","BMP4","BMP4","bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]","ARRAYEXPRESS,ENSG"
"ENSG00000198742","SMURF1","SMURF1","SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]","ARRAYEXPRESS,ENSG"
"ENSG00000180245","RRH","RRH","retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450]","ARRAYEXPRESS,ENSG"
"ENSG00000123612","ACVR1C","ACVR1C","activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]","ARRAYEXPRESS,ENSG"
"ENSG00000100302","RASD2","RASD2","RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]","ARRAYEXPRESS,ENSG"
"ENSG00000174136","RGMB","RGMB","repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]","ARRAYEXPRESS,ENSG"
"ENSG00000112175","BMP5","BMP5","bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]","ARRAYEXPRESS,ENSG"
"ENSG00000175189","INHBC","INHBC","inhibin subunit beta C [Source:HGNC Symbol;Acc:HGNC:6068]","ARRAYEXPRESS,ENSG"
"ENSG00000156671","SAMD8","SAMD8","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","ARRAYEXPRESS,ENSG"
"ENSG00000186795","KCNK18","KCNK18","potassium two pore domain channel subfamily K member 18 [Source:HGNC Symbol;Acc:HGNC:19439]","ARRAYEXPRESS,ENSG"
"ENSG00000164619","BMPER","BMPER","BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]","ARRAYEXPRESS,ENSG"
"ENSG00000038295","TLL1","TLL1","tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]","ARRAYEXPRESS,ENSG"
"ENSG00000111341","MGP","MGP","matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]","ARRAYEXPRESS,ENSG"
"ENSG00000122176","FMOD","FMOD","fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]","ARRAYEXPRESS,ENSG"
"ENSG00000143869","GDF7","GDF7","growth differentiation factor 7 [Source:HGNC Symbol;Acc:HGNC:4222]","ARRAYEXPRESS,ENSG"
"ENSG00000180875","GREM2","GREM2","gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]","ARRAYEXPRESS,ENSG"
"ENSG00000228049","POLR2J2","POLR2J2","RNA polymerase II subunit J2 [Source:HGNC Symbol;Acc:HGNC:23208]","ARRAYEXPRESS,ENSG"
"ENSG00000111711","GOLT1B","GOLT1B","golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]","ARRAYEXPRESS,ENSG"
"ENSG00000183978","COA3","COA3","cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]","ARRAYEXPRESS,ENSG"
"ENSG00000167792","NDUFV1","NDUFV1","NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]","ARRAYEXPRESS,ENSG"
"ENSG00000010256","UQCRC1","UQCRC1","ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585]","ARRAYEXPRESS,ENSG"
"ENSG00000104412","EMC2","EMC2","ER membrane protein complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28963]","ARRAYEXPRESS,ENSG"
"ENSG00000110880","CORO1C","CORO1C","coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]","ARRAYEXPRESS,ENSG"
"ENSG00000189043","NDUFA4","NDUFA4","NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]","ARRAYEXPRESS,ENSG"
"ENSG00000114054","PCCB","PCCB","propionyl-CoA carboxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8654]","ARRAYEXPRESS,ENSG"
"ENSG00000131828","PDHA1","PDHA1","pyruvate dehydrogenase E1 subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8806]","ARRAYEXPRESS,ENSG"
"ENSG00000165637","VDAC2","VDAC2","voltage dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]","ARRAYEXPRESS,ENSG"
"ENSG00000105953","OGDH","OGDH","oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]","ARRAYEXPRESS,ENSG"
"ENSG00000175768","TOMM5","TOMM5","translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]","ARRAYEXPRESS,ENSG"
"ENSG00000169252","ADRB2","ADRB2","adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]","ARRAYEXPRESS,ENSG"
"ENSG00000166340","TPP1","TPP1","tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]","ARRAYEXPRESS,ENSG"
"ENSG00000140740","UQCRC2","UQCRC2","ubiquinol-cytochrome c reductase core protein 2 [Source:HGNC Symbol;Acc:HGNC:12586]","ARRAYEXPRESS,ENSG"
"ENSG00000114573","ATP6V1A","ATP6V1A","ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]","ARRAYEXPRESS,ENSG"
"ENSG00000078668","VDAC3","VDAC3","voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]","ARRAYEXPRESS,ENSG"
"ENSG00000109919","MTCH2","MTCH2","mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]","ARRAYEXPRESS,ENSG"
"ENSG00000115286","NDUFS7","NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]","ARRAYEXPRESS,ENSG"
"ENSG00000115944","COX7A2L","COX7A2L","cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]","ARRAYEXPRESS,ENSG"
"ENSG00000085491","SLC25A24","SLC25A24","solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]","ARRAYEXPRESS,ENSG"
"ENSG00000177469","CAVIN1","CAVIN1","caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]","ARRAYEXPRESS,ENSG"
"ENSG00000100216","TOMM22","TOMM22","translocase of outer mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:18002]","ARRAYEXPRESS,ENSG"
"ENSG00000075785","RAB7A","RAB7A","RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]","ARRAYEXPRESS,ENSG"
"ENSG00000110955","ATP5F1B","ATP5F1B","ATP synthase F1 subunit beta [Source:HGNC Symbol;Acc:HGNC:830]","ARRAYEXPRESS,ENSG"
"ENSG00000165629","ATP5F1C","ATP5F1C","ATP synthase F1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:833]","ARRAYEXPRESS,ENSG"
"ENSG00000176340","COX8A","COX8A","cytochrome c oxidase subunit 8A [Source:HGNC Symbol;Acc:HGNC:2294]","ARRAYEXPRESS,ENSG"
"ENSG00000110090","CPT1A","CPT1A","carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]","ARRAYEXPRESS,ENSG"
"ENSG00000215021","PHB2","PHB2","prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]","ARRAYEXPRESS,ENSG"
"ENSG00000174437","ATP2A2","ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]","ARRAYEXPRESS,ENSG"
"ENSG00000248098","BCKDHA","BCKDHA","branched chain keto acid dehydrogenase E1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:986]","ARRAYEXPRESS,ENSG"
"ENSG00000119421","NDUFA8","NDUFA8","NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]","ARRAYEXPRESS,ENSG"
"ENSG00000112992","NNT","NNT","nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]","ARRAYEXPRESS,ENSG"
"ENSG00000156515","HK1","HK1","hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]","ARRAYEXPRESS,ENSG"
"ENSG00000105854","PON2","PON2","paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]","ARRAYEXPRESS,ENSG"
"ENSG00000127948","POR","POR","cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208]","ARRAYEXPRESS,ENSG"
"ENSG00000008394","MGST1","MGST1","microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]","ARRAYEXPRESS,ENSG"
"ENSG00000139180","NDUFA9","NDUFA9","NADH:ubiquinone oxidoreductase subunit A9 [Source:HGNC Symbol;Acc:HGNC:7693]","ARRAYEXPRESS,ENSG"
"ENSG00000158864","NDUFS2","NDUFS2","NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]","ARRAYEXPRESS,ENSG"
"ENSG00000131100","ATP6V1E1","ATP6V1E1","ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]","ARRAYEXPRESS,ENSG"
"ENSG00000130204","TOMM40","TOMM40","translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]","ARRAYEXPRESS,ENSG"
"ENSG00000110717","NDUFS8","NDUFS8","NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]","ARRAYEXPRESS,ENSG"
"ENSG00000164919","COX6C","COX6C","cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]","ARRAYEXPRESS,ENSG"
"ENSG00000084754","HADHA","HADHA","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]","ARRAYEXPRESS,ENSG"
"ENSG00000128463","EMC4","EMC4","ER membrane protein complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28032]","ARRAYEXPRESS,ENSG"
"ENSG00000168291","PDHB","PDHB","pyruvate dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:8808]","ARRAYEXPRESS,ENSG"
"ENSG00000179091","CYC1","CYC1","cytochrome c1 [Source:HGNC Symbol;Acc:HGNC:2579]","ARRAYEXPRESS,ENSG"
"ENSG00000166347","CYB5A","CYB5A","cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]","ARRAYEXPRESS,ENSG"
"ENSG00000138029","HADHB","HADHB","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]","ARRAYEXPRESS,ENSG"
"ENSG00000167283","ATP5MG","ATP5MG","ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]","ARRAYEXPRESS,ENSG"
"ENSG00000147416","ATP6V1B2","ATP6V1B2","ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]","ARRAYEXPRESS,ENSG"
"ENSG00000196597","ZNF782","ZNF782","zinc finger protein 782 [Source:HGNC Symbol;Acc:HGNC:33110]","ARRAYEXPRESS,ENSG"
"ENSG00000023228","NDUFS1","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]","ARRAYEXPRESS,ENSG"
"ENSG00000166136","NDUFB8","NDUFB8","NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]","ARRAYEXPRESS,ENSG"
"ENSG00000184117","NIPSNAP1","NIPSNAP1","nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]","ARRAYEXPRESS,ENSG"
"ENSG00000108774","RAB5C","RAB5C","RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]","ARRAYEXPRESS,ENSG"
"ENSG00000159348","CYB5R1","CYB5R1","cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397]","ARRAYEXPRESS,ENSG"
"ENSG00000143653","SCCPDH","SCCPDH","saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]","ARRAYEXPRESS,ENSG"
"ENSG00000018510","AGPS","AGPS","alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]","ARRAYEXPRESS,ENSG"
"ENSG00000147684","NDUFB9","NDUFB9","NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]","ARRAYEXPRESS,ENSG"
"ENSG00000198712","MT-CO2","MT-CO2","mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]","ARRAYEXPRESS,ENSG"
"ENSG00000100243","CYB5R3","CYB5R3","cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]","ARRAYEXPRESS,ENSG"
"ENSG00000101558","VAPA","VAPA","VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]","ARRAYEXPRESS,ENSG"
"ENSG00000131148","EMC8","EMC8","ER membrane protein complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:7864]","ARRAYEXPRESS,ENSG"
"ENSG00000122884","P4HA1","P4HA1","prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]","ARRAYEXPRESS,ENSG"
"ENSG00000146729","NIPSNAP2","NIPSNAP2","nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]","ARRAYEXPRESS,ENSG"
"ENSG00000173660","UQCRH","UQCRH","ubiquinol-cytochrome c reductase hinge protein [Source:HGNC Symbol;Acc:HGNC:12590]","ARRAYEXPRESS,ENSG"
"ENSG00000127184","COX7C","COX7C","cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]","ARRAYEXPRESS,ENSG"
"ENSG00000173436","MICOS10","MICOS10","mitochondrial contact site and cristae organizing system subunit 10 [Source:HGNC Symbol;Acc:HGNC:32068]","ARRAYEXPRESS,ENSG"
"ENSG00000159720","ATP6V0D1","ATP6V0D1","ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]","ARRAYEXPRESS,ENSG"
"ENSG00000130203","APOE","APOE","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]","ARRAYEXPRESS,ENSG"
"ENSG00000168653","NDUFS5","NDUFS5","NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712]","ARRAYEXPRESS,ENSG"
"ENSG00000083123","BCKDHB","BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:987]","ARRAYEXPRESS,ENSG"
"ENSG00000241837","ATP5PO","ATP5PO","ATP synthase peripheral stalk subunit OSCP [Source:HGNC Symbol;Acc:HGNC:850]","ARRAYEXPRESS,ENSG"
"ENSG00000128609","NDUFA5","NDUFA5","NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]","ARRAYEXPRESS,ENSG"
"ENSG00000148334","PTGES2","PTGES2","prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]","ARRAYEXPRESS,ENSG"
"ENSG00000198363","ASPH","ASPH","aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]","ARRAYEXPRESS,ENSG"
"ENSG00000164405","UQCRQ","UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]","ARRAYEXPRESS,ENSG"
"ENSG00000116717","GADD45A","GADD45A","growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]","ARRAYEXPRESS,ENSG"
